HitId,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,trials,system,subject_information,time_in_minutes
30F94FBDNRX8332RR6MXCI677SRTB1,3HMVI3QICK56TBGMPHL927HW9JEY1P,A18U96VTGHOXKM,Approved,Mon Jun 15 09:19:44 PDT 2015,Mon Jun 15 09:37:27 PDT 2015,"[{'movie':'outforblood.png','liking':'3','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':16.028,'rt_in_seconds_mcq':5.435000000000002},{'movie':'worlddome.png','liking':'5','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':27.549,'rt_in_seconds_mcq':4.388999999999999},{'movie':'planetoftheindigo.png','liking':'3','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':16.454,'rt_in_seconds_mcq':6.622},{'movie':'flood.png','liking':'2','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':13.145,'rt_in_seconds_mcq':6.125},{'movie':'spacewarriors.jpg','liking':'1','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':14.807,'rt_in_seconds_mcq':8.645000000000001},{'movie':'400years.png','liking':'6','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':11.504,'rt_in_seconds_mcq':3.5570000000000004},{'movie':'railroadstation.png','liking':'6','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':14.92,'rt_in_seconds_mcq':4.67},{'movie':'inchains.png','liking':'1','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':12.67,'rt_in_seconds_mcq':5.119999999999999},{'movie':'loveontherailroad.png','liking':'1','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':10.875,'rt_in_seconds_mcq':6.2989999999999995},{'movie':'ellisisland.png','liking':'1','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':6.921,'rt_in_seconds_mcq':6.597},{'movie':'labrats.png','liking':'6','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':16.329,'rt_in_seconds_mcq':4.405000000000001},{'movie':'ladyinred.jpg','liking':'5','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':19.248,'rt_in_seconds_mcq':4.669999999999998},{'movie':'builttolast.png','liking':'1','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':12.28,'rt_in_seconds_mcq':5.038000000000002},{'movie':'humantrafficking.jpg','liking':'2','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':24.433,'rt_in_seconds_mcq':4.285},{'movie':'returninghome.png','liking':'6','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':8.305,'rt_in_seconds_mcq':4.773},{'movie':'challenger.png','liking':'1','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':10.44,'rt_in_seconds_mcq':8.142999999999999},{'options':['labrats.png','inchains.png'],'condition':[6,4],'key':0,'choice':'labrats.png','rt_in_seconds':4.293},{'options':['planetoftheindigo.png','ladyinred.jpg'],'condition':[2,4],'key':1,'choice':'ladyinred.jpg','rt_in_seconds':3.519},{'options':['worlddome.png','returninghome.png'],'condition':[3,1],'key':0,'choice':'worlddome.png','rt_in_seconds':2.828},{'options':['humantrafficking.jpg','spacewarriors.jpg'],'condition':[7,3],'key':0,'choice':'humantrafficking.jpg','rt_in_seconds':2.819},{'options':['railroadstation.png','labrats.png'],'condition':[1,6],'key':0,'choice':'railroadstation.png','rt_in_seconds':2.64},{'options':['outforblood.png','railroadstation.png'],'condition':[5,1],'key':1,'choice':'railroadstation.png','rt_in_seconds':2.495},{'options':['400years.png','builttolast.png'],'condition':[7,2],'key':0,'choice':'400years.png','rt_in_seconds':2.882},{'options':['returninghome.png','outforblood.png'],'condition':[1,5],'key':0,'choice':'returninghome.png','rt_in_seconds':2.416},{'options':['flood.png','challenger.png'],'condition':[6,5],'key':0,'choice':'flood.png','rt_in_seconds':3.424},{'options':['worlddome.png','planetoftheindigo.png'],'condition':[3,2],'key':0,'choice':'worlddome.png','rt_in_seconds':2.656},{'options':['challenger.png','ladyinred.jpg'],'condition':[5,4],'key':1,'choice':'ladyinred.jpg','rt_in_seconds':2.462},{'options':['loveontherailroad.png','builttolast.png'],'condition':[0,2],'key':1,'choice':'builttolast.png','rt_in_seconds':3.47},{'options':['builttolast.png','flood.png'],'condition':[2,6],'key':1,'choice':'flood.png','rt_in_seconds':2.644},{'options':['400years.png','inchains.png'],'condition':[7,4],'key':0,'choice':'400years.png','rt_in_seconds':2.561},{'options':['challenger.png','humantrafficking.jpg'],'condition':[5,7],'key':1,'choice':'humantrafficking.jpg','rt_in_seconds':2.687},{'options':['planetoftheindigo.png','loveontherailroad.png'],'condition':[2,0],'key':0,'choice':'planetoftheindigo.png','rt_in_seconds':3.008},{'options':['humantrafficking.jpg','ellisisland.png'],'condition':[7,0],'key':0,'choice':'humantrafficking.jpg','rt_in_seconds':2.591},{'options':['ladyinred.jpg','ellisisland.png'],'condition':[4,0],'key':0,'choice':'ladyinred.jpg','rt_in_seconds':2.511},{'options':['ladyinred.jpg','railroadstation.png'],'condition':[4,1],'key':1,'choice':'railroadstation.png','rt_in_seconds':2.61},{'options':['railroadstation.png','ellisisland.png'],'condition':[1,0],'key':0,'choice':'railroadstation.png','rt_in_seconds':2.24},{'options':['challenger.png','worlddome.png'],'condition':[5,3],'key':1,'choice':'worlddome.png','rt_in_seconds':2.464},{'options':['worlddome.png','loveontherailroad.png'],'condition':[3,0],'key':0,'choice':'worlddome.png','rt_in_seconds':2.322},{'options':['builttolast.png','400years.png'],'condition':[2,7],'key':1,'choice':'400years.png','rt_in_seconds':2.542},{'options':['planetoftheindigo.png','returninghome.png'],'condition':[2,1],'key':0,'choice':'planetoftheindigo.png','rt_in_seconds':2.966},{'options':['outforblood.png','labrats.png'],'condition':[5,6],'key':1,'choice':'labrats.png','rt_in_seconds':2.792},{'options':['inchains.png','spacewarriors.jpg'],'condition':[4,3],'key':1,'choice':'spacewarriors.jpg','rt_in_seconds':2.992},{'options':['builttolast.png','challenger.png'],'condition':[2,5],'key':1,'choice':'challenger.png','rt_in_seconds':3.633},{'options':['returninghome.png','builttolast.png'],'condition':[1,2],'key':0,'choice':'returninghome.png','rt_in_seconds':2.303},{'options':['flood.png','planetoftheindigo.png'],'condition':[6,2],'key':0,'choice':'flood.png','rt_in_seconds':3.527},{'options':['labrats.png','ellisisland.png'],'condition':[6,0],'key':0,'choice':'labrats.png','rt_in_seconds':2.424},{'options':['loveontherailroad.png','railroadstation.png'],'condition':[0,1],'key':1,'choice':'railroadstation.png','rt_in_seconds':2.496},{'options':['inchains.png','challenger.png'],'condition':[4,5],'key':1,'choice':'challenger.png','rt_in_seconds':2.305},{'options':['worlddome.png','challenger.png'],'condition':[3,5],'key':0,'choice':'worlddome.png','rt_in_seconds':2.313},{'options':['returninghome.png','spacewarriors.jpg'],'condition':[1,3],'key':0,'choice':'returninghome.png','rt_in_seconds':3.921},{'options':['inchains.png','humantrafficking.jpg'],'condition':[4,7],'key':1,'choice':'humantrafficking.jpg','rt_in_seconds':2.389},{'options':['ellisisland.png','ladyinred.jpg'],'condition':[0,4],'key':1,'choice':'ladyinred.jpg','rt_in_seconds':2.431},{'options':['labrats.png','railroadstation.png'],'condition':[6,1],'key':1,'choice':'railroadstation.png','rt_in_seconds':2.272},{'options':['spacewarriors.jpg','flood.png'],'condition':[3,6],'key':1,'choice':'flood.png','rt_in_seconds':3.008},{'options':['outforblood.png','builttolast.png'],'condition':[5,2],'key':0,'choice':'outforblood.png','rt_in_seconds':3.329},{'options':['returninghome.png','400years.png'],'condition':[1,7],'key':1,'choice':'400years.png','rt_in_seconds':3.355},{'options':['inchains.png','planetoftheindigo.png'],'condition':[4,2],'key':1,'choice':'planetoftheindigo.png','rt_in_seconds':3.524},{'options':['ellisisland.png','spacewarriors.jpg'],'condition':[0,3],'key':0,'choice':'ellisisland.png','rt_in_seconds':3.472},{'options':['400years.png','flood.png'],'condition':[7,6],'key':0,'choice':'400years.png','rt_in_seconds':2.299},{'options':['labrats.png','worlddome.png'],'condition':[6,3],'key':1,'choice':'worlddome.png','rt_in_seconds':4.549},{'options':['400years.png','railroadstation.png'],'condition':[7,1],'key':1,'choice':'railroadstation.png','rt_in_seconds':2.401},{'options':['spacewarriors.jpg','humantrafficking.jpg'],'condition':[3,7],'key':1,'choice':'humantrafficking.jpg','rt_in_seconds':2.447},{'options':['flood.png','humantrafficking.jpg'],'condition':[6,7],'key':1,'choice':'humantrafficking.jpg','rt_in_seconds':2.272},{'options':['outforblood.png','loveontherailroad.png'],'condition':[5,0],'key':0,'choice':'outforblood.png','rt_in_seconds':2.943},{'options':['spacewarriors.jpg','ladyinred.jpg'],'condition':[3,4],'key':1,'choice':'ladyinred.jpg','rt_in_seconds':2.705},{'options':['loveontherailroad.png','outforblood.png'],'condition':[0,5],'key':1,'choice':'outforblood.png','rt_in_seconds':3.025},{'options':['humantrafficking.jpg','outforblood.png'],'condition':[7,5],'key':0,'choice':'humantrafficking.jpg','rt_in_seconds':2.144},{'options':['ellisisland.png','flood.png'],'condition':[0,6],'key':1,'choice':'flood.png','rt_in_seconds':2.688},{'options':['planetoftheindigo.png','worlddome.png'],'condition':[2,3],'key':1,'choice':'worlddome.png','rt_in_seconds':2.511},{'options':['ladyinred.jpg','labrats.png'],'condition':[4,6],'key':0,'choice':'ladyinred.jpg','rt_in_seconds':2.577},{'options':['loveontherailroad.png','400years.png'],'condition':[0,7],'key':1,'choice':'400years.png','rt_in_seconds':3.964},{'options':['returninghome.png','inchains.png'],'condition':[1,4],'key':0,'choice':'returninghome.png','rt_in_seconds':2.532},{'movie':'appleofmyeye.jpg','liking':'2','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':28.526,'rt_in_seconds_mcq':3.613000000000003},{'movie':'23rdcenturyromance.png','liking':'3','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':11.828,'rt_in_seconds_mcq':5.754999999999999},{'movie':'loveoftheking.png','liking':'3','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':17.334,'rt_in_seconds_mcq':15.998000000000001},{'movie':'beforethetrail.png','liking':'6','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':14.488,'rt_in_seconds_mcq':6.3580000000000005},{'movie':'poisonousaffairs.png','liking':'7','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':9.118,'rt_in_seconds_mcq':3.0229999999999997},{'movie':'nitotswords.png','liking':'6','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':26.321,'rt_in_seconds_mcq':8.437000000000001},{'movie':'quarantined.jpg','liking':'4','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':15.093,'rt_in_seconds_mcq':4.550999999999998},{'movie':'courtshipedithjames.png','liking':'1','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':10.727,'rt_in_seconds_mcq':3.1579999999999995},{'movie':'loneranger.png','liking':'7','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':10.065,'rt_in_seconds_mcq':5.917},{'movie':'scientist.jpg','liking':'6','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':20.593,'rt_in_seconds_mcq':11.253},{'movie':'wheretheyvegone.png','liking':'3','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':12.793,'rt_in_seconds_mcq':3.8049999999999997},{'movie':'cyberneticromance.jpg','liking':'3','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':10.721,'rt_in_seconds_mcq':3.3970000000000002},{'movie':'goldseeker.png','liking':'6','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':9.592,'rt_in_seconds_mcq':15.685999999999998},{'movie':'playingthegame.jpg','liking':'1','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':9.777,'rt_in_seconds_mcq':4.213000000000001},{'movie':'outdated.jpg','liking':'1','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':12.617,'rt_in_seconds_mcq':11.326999999999998},{'movie':'findingmonalisa.jpg','liking':'3','mcq_score':1,'attempts':0,'clicks':['correct'],'rt_in_seconds_liking':12.099,'rt_in_seconds_mcq':12.161000000000001},{'options':['nitotswords.png','findingmonalisa.jpg'],'condition':[5,1],'key':0,'choice':'nitotswords.png','rt_in_seconds':3.642},{'options':['nitotswords.png','23rdcenturyromance.png'],'condition':[5,2],'key':0,'choice':'nitotswords.png','rt_in_seconds':2.351},{'options':['loneranger.png','23rdcenturyromance.png'],'condition':[7,2],'key':0,'choice':'loneranger.png','rt_in_seconds':2.513},{'options':['courtshipedithjames.png','findingmonalisa.jpg'],'condition':[0,1],'key':1,'choice':'findingmonalisa.jpg','rt_in_seconds':3.792},{'options':['appleofmyeye.jpg','beforethetrail.png'],'condition':[0,5],'key':1,'choice':'beforethetrail.png','rt_in_seconds':3.211},{'options':['goldseeker.png','quarantined.jpg'],'condition':[1,6],'key':0,'choice':'goldseeker.png','rt_in_seconds':2.501},{'options':['beforethetrail.png','courtshipedithjames.png'],'condition':[5,0],'key':0,'choice':'beforethetrail.png','rt_in_seconds':2.416},{'options':['wheretheyvegone.png','nitotswords.png'],'condition':[7,5],'key':1,'choice':'nitotswords.png','rt_in_seconds':2.608},{'options':['goldseeker.png','scientist.jpg'],'condition':[1,3],'key':1,'choice':'scientist.jpg','rt_in_seconds':2.69},{'options':['wheretheyvegone.png','outdated.jpg'],'condition':[7,6],'key':0,'choice':'wheretheyvegone.png','rt_in_seconds':2.991},{'options':['quarantined.jpg','scientist.jpg'],'condition':[6,3],'key':1,'choice':'scientist.jpg','rt_in_seconds':2.272},{'options':['outdated.jpg','poisonousaffairs.png'],'condition':[6,4],'key':1,'choice':'poisonousaffairs.png','rt_in_seconds':2.912},{'options':['poisonousaffairs.png','scientist.jpg'],'condition':[4,3],'key':1,'choice':'scientist.jpg','rt_in_seconds':3.072},{'options':['outdated.jpg','findingmonalisa.jpg'],'condition':[6,1],'key':1,'choice':'findingmonalisa.jpg','rt_in_seconds':4.126},{'options':['goldseeker.png','cyberneticromance.jpg'],'condition':[1,2],'key':0,'choice':'goldseeker.png','rt_in_seconds':2.509},{'options':['findingmonalisa.jpg','poisonousaffairs.png'],'condition':[1,4],'key':1,'choice':'poisonousaffairs.png','rt_in_seconds':2.741},{'options':['quarantined.jpg','loneranger.png'],'condition':[6,7],'key':1,'choice':'loneranger.png','rt_in_seconds':2.367},{'options':['appleofmyeye.jpg','23rdcenturyromance.png'],'condition':[0,2],'key':1,'choice':'23rdcenturyromance.png','rt_in_seconds':3.441},{'options':['outdated.jpg','nitotswords.png'],'condition':[6,5],'key':1,'choice':'nitotswords.png','rt_in_seconds':2.576},{'options':['nitotswords.png','wheretheyvegone.png'],'condition':[5,7],'key':0,'choice':'nitotswords.png','rt_in_seconds':3.04},{'options':['appleofmyeye.jpg','loneranger.png'],'condition':[0,7],'key':1,'choice':'loneranger.png','rt_in_seconds':2.51},{'options':['scientist.jpg','loveoftheking.png'],'condition':[3,4],'key':0,'choice':'scientist.jpg','rt_in_seconds':2.226},{'options':['poisonousaffairs.png','loneranger.png'],'condition':[4,7],'key':0,'choice':'poisonousaffairs.png','rt_in_seconds':2.304},{'options':['appleofmyeye.jpg','loveoftheking.png'],'condition':[0,4],'key':1,'choice':'loveoftheking.png','rt_in_seconds':2.799},{'options':['23rdcenturyromance.png','loveoftheking.png'],'condition':[2,4],'key':1,'choice':'loveoftheking.png','rt_in_seconds':2.208},{'options':['wheretheyvegone.png','poisonousaffairs.png'],'condition':[7,4],'key':1,'choice':'poisonousaffairs.png','rt_in_seconds':2.512},{'options':['beforethetrail.png','playingthegame.jpg'],'condition':[5,3],'key':0,'choice':'beforethetrail.png','rt_in_seconds':2.496},{'options':['loneranger.png','goldseeker.png'],'condition':[7,1],'key':0,'choice':'loneranger.png','rt_in_seconds':2.271},{'options':['poisonousaffairs.png','courtshipedithjames.png'],'condition':[4,0],'key':0,'choice':'poisonousaffairs.png','rt_in_seconds':2.449},{'options':['poisonousaffairs.png','findingmonalisa.jpg'],'condition':[4,1],'key':0,'choice':'poisonousaffairs.png','rt_in_seconds':2.702},{'options':['courtshipedithjames.png','quarantined.jpg'],'condition':[0,6],'key':1,'choice':'quarantined.jpg','rt_in_seconds':5.107},{'options':['findingmonalisa.jpg','courtshipedithjames.png'],'condition':[1,0],'key':0,'choice':'findingmonalisa.jpg','rt_in_seconds':2.943},{'options':['cyberneticromance.jpg','nitotswords.png'],'condition':[2,5],'key':1,'choice':'nitotswords.png','rt_in_seconds':2.383},{'options':['loveoftheking.png','beforethetrail.png'],'condition':[4,5],'key':1,'choice':'beforethetrail.png','rt_in_seconds':2.577},{'options':['wheretheyvegone.png','appleofmyeye.jpg'],'condition':[7,0],'key':0,'choice':'wheretheyvegone.png','rt_in_seconds':2.609},{'options':['playingthegame.jpg','outdated.jpg'],'condition':[3,6],'key':0,'choice':'playingthegame.jpg','rt_in_seconds':6.847},{'options':['goldseeker.png','beforethetrail.png'],'condition':[1,5],'key':1,'choice':'beforethetrail.png','rt_in_seconds':2.496},{'options':['cyberneticromance.jpg','scientist.jpg'],'condition':[2,3],'key':1,'choice':'scientist.jpg','rt_in_seconds':2.368},{'options':['wheretheyvegone.png','playingthegame.jpg'],'condition':[7,3],'key':0,'choice':'wheretheyvegone.png','rt_in_seconds':3.266},{'options':['cyberneticromance.jpg','loneranger.png'],'condition':[2,7],'key':1,'choice':'loneranger.png','rt_in_seconds':4.863},{'options':['nitotswords.png','loveoftheking.png'],'condition':[5,4],'key':0,'choice':'nitotswords.png','rt_in_seconds':2.72},{'options':['playingthegame.jpg','cyberneticromance.jpg'],'condition':[3,2],'key':1,'choice':'cyberneticromance.jpg','rt_in_seconds':2.608},{'options':['goldseeker.png','loneranger.png'],'condition':[1,7],'key':1,'choice':'loneranger.png','rt_in_seconds':2.543},{'options':['scientist.jpg','beforethetrail.png'],'condition':[3,5],'key':0,'choice':'scientist.jpg','rt_in_seconds':3.568},{'options':['outdated.jpg','cyberneticromance.jpg'],'condition':[6,2],'key':1,'choice':'cyberneticromance.jpg','rt_in_seconds':3.681},{'options':['23rdcenturyromance.png','findingmonalisa.jpg'],'condition':[2,1],'key':1,'choice':'findingmonalisa.jpg','rt_in_seconds':2.784},{'options':['loveoftheking.png','23rdcenturyromance.png'],'condition':[4,2],'key':0,'choice':'loveoftheking.png','rt_in_seconds':2.992},{'options':['playingthegame.jpg','goldseeker.png'],'condition':[3,1],'key':1,'choice':'goldseeker.png','rt_in_seconds':2.514},{'options':['playingthegame.jpg','wheretheyvegone.png'],'condition':[3,7],'key':1,'choice':'wheretheyvegone.png','rt_in_seconds':2.7},{'options':['appleofmyeye.jpg','playingthegame.jpg'],'condition':[0,3],'key':0,'choice':'appleofmyeye.jpg','rt_in_seconds':4.481},{'options':['23rdcenturyromance.png','quarantined.jpg'],'condition':[2,6],'key':1,'choice':'quarantined.jpg','rt_in_seconds':2.785},{'options':['loveoftheking.png','quarantined.jpg'],'condition':[4,6],'key':0,'choice':'loveoftheking.png','rt_in_seconds':2.848},{'options':['beforethetrail.png','quarantined.jpg'],'condition':[5,6],'key':0,'choice':'beforethetrail.png','rt_in_seconds':2.527},{'options':['outdated.jpg','appleofmyeye.jpg'],'condition':[6,0],'key':0,'choice':'outdated.jpg','rt_in_seconds':3.408},{'options':['cyberneticromance.jpg','courtshipedithjames.png'],'condition':[2,0],'key':0,'choice':'cyberneticromance.jpg','rt_in_seconds':2.721},{'options':['scientist.jpg','courtshipedithjames.png'],'condition':[3,0],'key':0,'choice':'scientist.jpg','rt_in_seconds':2.767}]","{'Browser':'Chrome','OS':'Windows','screenH':1024,'screenW':1280}","{'language':'English','enjoyment':'2','asses':'Yes','age':'26','gender':'Female','education':'4','comments':'Pretty fun!'}",17.25816667
